Linux 6.16.0-1002-asahi-arm (onosendai) 	03/20/2026 	_aarch64_	(10 CPU)

10:28:40 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:40:32 AM    8    1.51    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   97.99
10:40:32 AM    9    2.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   97.50

10:40:32 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:40:34 AM  all    2.16    0.00    1.10    9.83    0.00    0.00    0.00    0.00    0.00   86.91
10:40:34 AM    0    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
10:40:34 AM    1    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.99
10:40:34 AM    2    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.99
10:40:34 AM    3    1.00    0.00    1.49    0.00    0.00    0.00    0.00    0.00    0.00   97.51
10:40:34 AM    4    1.51    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.49
10:40:34 AM    5    0.50    0.00    1.01   98.49    0.00    0.00    0.00    0.00    0.00    0.00
10:40:34 AM    6   10.00    0.00    1.50    0.00    0.00    0.00    0.00    0.00    0.00   88.50
10:40:34 AM    7    3.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
10:40:34 AM    8    1.51    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.49
10:40:34 AM    9    1.50    0.00    1.50    0.00    0.00    0.00    0.00    0.00    0.00   97.00

10:40:34 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:40:36 AM  all    2.82    0.00    0.80    9.76    0.00    0.00    0.00    0.00    0.00   86.62
10:40:36 AM    0    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
10:40:36 AM    1    1.51    0.00    2.01    0.00    0.00    0.00    0.00    0.00    0.00   96.48
10:40:36 AM    2    3.52    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   95.98
10:40:36 AM    3    1.51    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   97.99
10:40:36 AM    4    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
10:40:36 AM    5    2.01    0.00    0.50   97.49    0.00    0.00    0.00    0.00    0.00    0.00
10:40:36 AM    6    5.03    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   94.47
10:40:36 AM    7   10.66    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   88.83
10:40:36 AM    8    1.51    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.49
10:40:36 AM    9    1.52    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   97.98

10:40:36 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:40:38 AM  all    9.62    0.00    1.30    9.37    0.00    0.00    0.00    0.00    0.00   79.71
10:40:38 AM    0    0.51    0.00    1.52    0.00    0.00    0.00    0.00    0.00    0.00   97.98
10:40:38 AM    1    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
10:40:38 AM    2    5.53    0.00    1.51    0.00    0.00    0.00    0.00    0.00    0.00   92.96
10:40:38 AM    3    3.48    0.00    1.49    0.50    0.00    0.00    0.00    0.00    0.00   94.53
10:40:38 AM    4    1.50    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   97.50
10:40:38 AM    5    4.00    0.00    1.50   24.50    0.00    0.00    0.00    0.00    0.00   70.00
10:40:38 AM    6   65.83    0.00    2.01    8.54    0.00    0.00    0.00    0.00    0.00   23.62
10:40:38 AM    7    5.50    0.00    1.50   60.00    0.00    0.00    0.00    0.00    0.00   33.00
10:40:38 AM    8    5.03    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   94.47
10:40:38 AM    9    4.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00

10:40:38 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:40:40 AM  all   85.84    0.00    0.60    2.40    0.00    0.05    0.00    0.00    0.00   11.11
10:40:40 AM    0   75.50    0.00    1.00   13.50    0.00    0.00    0.00    0.00    0.00   10.00
10:40:40 AM    1   72.50    0.00    1.00    5.00    0.00    0.00    0.00    0.00    0.00   21.50
10:40:40 AM    2   90.55    0.00    0.50    0.00    0.00    0.50    0.00    0.00    0.00    8.46
10:40:40 AM    3   92.96    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00    6.53
10:40:40 AM    4   96.98    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00    2.51
10:40:40 AM    5   82.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   17.00
10:40:40 AM    6   93.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    6.50
10:40:40 AM    7   78.00    0.00    1.00    5.50    0.00    0.00    0.00    0.00    0.00   15.50
10:40:40 AM    8   90.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00    9.00
10:40:40 AM    9   85.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   14.00

10:40:40 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:40:42 AM  all   22.05    0.00    1.36    9.16    0.00    0.00    0.00    0.00    0.00   67.42
10:40:42 AM    0   13.64    0.00    1.52   32.32    0.00    0.00    0.00    0.00    0.00   52.53
10:40:42 AM    1   12.69    0.00    1.52   59.90    0.00    0.00    0.00    0.00    0.00   25.89
10:40:42 AM    2   20.81    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   78.68
10:40:42 AM    3   17.17    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   82.32
10:40:42 AM    4   48.24    0.00    1.51    0.00    0.00    0.00    0.00    0.00    0.00   50.25
10:40:42 AM    5   22.61    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   76.38
10:40:42 AM    6   16.08    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   82.91
10:40:42 AM    7    7.04    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   91.96
10:40:42 AM    8   15.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   84.00
10:40:42 AM    9   46.50    0.00    4.50    0.00    0.00    0.00    0.00    0.00    0.00   49.00

10:40:42 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:40:44 AM  all    1.55    0.00    0.70    9.88    0.00    0.00    0.00    0.00    0.00   87.86
10:40:44 AM    0    0.00    0.00    0.00   26.77    0.00    0.00    0.00    0.00    0.00   73.23
10:40:44 AM    1    1.00    0.00    1.00   72.00    0.00    0.00    0.00    0.00    0.00   26.00
10:40:44 AM    2    0.50    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.50
10:40:44 AM    3    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.99
10:40:44 AM    4    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:40:44 AM    5    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.01
10:40:44 AM    6    0.50    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.50
10:40:44 AM    7    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.99
10:40:44 AM    8    1.01    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.49
10:40:44 AM    9    9.64    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   89.85

10:40:44 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:40:46 AM  all    3.17    0.00    1.11    9.66    0.00    0.00    0.00    0.00    0.00   86.07
10:40:46 AM    0   17.17    0.00    1.52   45.45    0.00    0.00    0.00    0.00    0.00   35.86
10:40:46 AM    1    1.01    0.00    1.51   51.26    0.00    0.00    0.00    0.00    0.00   46.23
10:40:46 AM    2    1.01    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   98.48
10:40:46 AM    3    1.51    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.49
10:40:46 AM    4    1.51    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.49
10:40:46 AM    5    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
10:40:46 AM    6    1.51    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.49
10:40:46 AM    7    0.50    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.50
10:40:46 AM    8    1.01    0.00    1.51    0.00    0.00    0.00    0.00    0.00    0.00   97.49
10:40:46 AM    9    5.53    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   93.47

10:40:46 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:40:48 AM  all    2.51    0.00    0.95    9.83    0.00    0.00    0.00    0.00    0.00   86.71
10:40:48 AM    0    1.01    0.00    0.50   85.43    0.00    0.00    0.00    0.00    0.00   13.07
10:40:48 AM    1    1.52    0.00    1.01   12.63    0.00    0.00    0.00    0.00    0.00   84.85
10:40:48 AM    2    2.00    0.00    1.50    0.00    0.00    0.00    0.00    0.00    0.00   96.50
10:40:48 AM    3    0.50    0.00    1.51    0.50    0.00    0.00    0.00    0.00    0.00   97.49
10:40:48 AM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:40:48 AM    5    1.51    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.49
10:40:48 AM    6    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
10:40:48 AM    7    4.50    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   94.50
10:40:48 AM    8    1.50    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   97.50
10:40:48 AM    9   11.50    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   87.50

10:40:48 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:40:50 AM  all    3.77    0.00    1.26    9.39    0.00    0.00    0.00    0.00    0.00   85.59
10:40:50 AM    0   11.62    0.00    1.52   61.11    0.00    0.00    0.00    0.00    0.00   25.76
10:40:50 AM    1    3.54    0.00    0.51   33.33    0.00    0.00    0.00    0.00    0.00   62.63
10:40:50 AM    2    1.50    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   97.50
10:40:50 AM    3    2.01    0.00    1.51    0.00    0.00    0.00    0.00    0.00    0.00   96.48
10:40:50 AM    4    2.00    0.00    1.50    0.00    0.00    0.00    0.00    0.00    0.00   96.50
10:40:50 AM    5    2.01    0.00    1.51    0.00    0.00    0.00    0.00    0.00    0.00   96.48
10:40:50 AM    6    2.51    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.48
10:40:50 AM    7    1.52    0.00    1.52    0.00    0.00    0.00    0.00    0.00    0.00   96.97
10:40:50 AM    8    3.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
10:40:50 AM    9    8.00    0.00    1.50    0.00    0.00    0.00    0.00    0.00    0.00   90.50

10:40:50 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:40:52 AM  all   30.38    0.00    1.26    8.00    0.00    0.00    0.00    0.00    0.00   60.36
10:40:52 AM    0   30.00    0.00    1.50    1.50    0.00    0.00    0.00    0.00    0.00   67.00
10:40:52 AM    1   18.18    0.00    1.52   71.72    0.00    0.00    0.00    0.00    0.00    8.59
10:40:52 AM    2   26.26    0.00    1.52    0.00    0.00    0.00    0.00    0.00    0.00   72.22
10:40:52 AM    3   22.89    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   76.12
10:40:52 AM    4   25.25    0.00    1.52    0.00    0.00    0.00    0.00    0.00    0.00   73.23
10:40:52 AM    5   27.27    0.00    1.52    0.00    0.00    0.00    0.00    0.00    0.00   71.21
10:40:52 AM    6   25.25    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   74.24
10:40:52 AM    7   20.60    0.00    1.01    7.04    0.00    0.00    0.00    0.00    0.00   71.36
10:40:52 AM    8   25.13    0.00    1.51    0.00    0.00    0.00    0.00    0.00    0.00   73.37
10:40:52 AM    9   82.91    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   16.08

10:40:52 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:40:54 AM  all   72.77    0.00    0.70    4.09    0.00    0.00    0.00    0.00    0.00   22.44
10:40:54 AM    0   57.79    0.00    1.01   35.18    0.00    0.00    0.00    0.00    0.00    6.03
10:40:54 AM    1   56.00    0.00    2.00    6.00    0.00    0.00    0.00    0.00    0.00   36.00
10:40:54 AM    2   78.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   21.50
10:40:54 AM    3   89.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   10.00
10:40:54 AM    4   81.09    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   18.41
10:40:54 AM    5   76.24    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   23.27
10:40:54 AM    6   93.03    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00    6.47
10:40:54 AM    7   61.19    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   38.31
10:40:54 AM    8   66.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   33.50
10:40:54 AM    9   68.66    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   30.85

10:40:54 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:40:56 AM  all   14.97    0.00    1.21    9.32    0.00    0.00    0.00    0.00    0.00   74.50
10:40:56 AM    0    7.07    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   91.92
10:40:56 AM    1    6.03    0.00    1.01   92.96    0.00    0.00    0.00    0.00    0.00    0.00
10:40:56 AM    2   10.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   89.00
10:40:56 AM    3   13.64    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   85.35
10:40:56 AM    4   32.16    0.00    2.01    0.00    0.00    0.00    0.00    0.00    0.00   65.83
10:40:56 AM    5   19.80    0.00    3.05    0.00    0.00    0.00    0.00    0.00    0.00   77.16
10:40:56 AM    6    8.54    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   90.95
10:40:56 AM    7   34.17    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   64.82
10:40:56 AM    8   10.15    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   89.34
10:40:56 AM    9    8.08    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   90.91

10:40:56 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:40:58 AM  all    1.81    0.00    0.65    9.68    0.00    0.00    0.00    0.00    0.00   87.86
10:40:58 AM    0    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:40:58 AM    1    1.01    0.00    1.52   97.47    0.00    0.00    0.00    0.00    0.00    0.00
10:40:58 AM    2    1.01    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.49
10:40:58 AM    3    3.52    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.48
10:40:58 AM    4    8.04    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   91.46
10:40:58 AM    5    1.01    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.49
10:40:58 AM    6    1.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.50
10:40:58 AM    7    1.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.50
10:40:58 AM    8    0.50    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.50
10:40:58 AM    9    0.50    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.49

10:40:58 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:41:00 AM  all    2.36    0.00    0.90    9.68    0.00    0.00    0.00    0.00    0.00   87.06
10:41:00 AM    0    1.01    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   98.48
10:41:00 AM    1    1.50    0.00    2.50   96.00    0.00    0.00    0.00    0.00    0.00    0.00
10:41:00 AM    2    1.52    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.48
10:41:00 AM    3    1.50    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   97.50
10:41:00 AM    4   12.06    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   86.93
10:41:00 AM    5    2.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.98
10:41:00 AM    6    0.00    0.00    0.50    0.50    0.00    0.00    0.00    0.00    0.00   99.00
10:41:00 AM    7    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.99
10:41:00 AM    8    1.50    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   97.50
10:41:00 AM    9    1.49    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.01

10:41:00 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:41:02 AM  all    3.71    0.00    1.36   10.24    0.00    0.00    0.00    0.00    0.00   84.69
10:41:02 AM    0    0.51    0.00    0.51   94.95    0.00    0.00    0.00    0.00    0.00    4.04
10:41:02 AM    1    1.51    0.00    2.51    3.02    0.00    0.00    0.00    0.00    0.00   92.96
10:41:02 AM    2    2.51    0.00    1.51    0.50    0.00    0.00    0.00    0.00    0.00   95.48
10:41:02 AM    3    2.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.98
10:41:02 AM    4    3.00    0.00    1.50    0.50    0.00    0.00    0.00    0.00    0.00   95.00
10:41:02 AM    5    8.50    0.00    1.50    0.50    0.00    0.00    0.00    0.00    0.00   89.50
10:41:02 AM    6    3.48    0.00    1.49    2.49    0.00    0.00    0.00    0.00    0.00   92.54
10:41:02 AM    7    2.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.98
10:41:02 AM    8   10.15    0.00    1.52    0.00    0.00    0.00    0.00    0.00    0.00   88.32
10:41:02 AM    9    3.50    0.00    1.00    1.00    0.00    0.00    0.00    0.00    0.00   94.50

10:41:02 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:41:04 AM  all    1.31    0.00    0.60    9.79    0.00    0.05    0.00    0.00    0.00   88.25
10:41:04 AM    0    1.01    0.00    1.01   97.99    0.00    0.00    0.00    0.00    0.00    0.00
10:41:04 AM    1    1.01    0.00    2.01    0.00    0.00    0.00    0.00    0.00    0.00   96.98
10:41:04 AM    2    0.00    0.00    0.00    0.00    0.00    0.51    0.00    0.00    0.00   99.49
10:41:04 AM    3    1.51    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.49
10:41:04 AM    4    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.99
10:41:04 AM    5    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.00
10:41:04 AM    6    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
10:41:04 AM    7    0.50    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.49
10:41:04 AM    8    7.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   92.50
10:41:04 AM    9    0.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   99.50

10:41:04 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:41:06 AM  all    2.21    0.00    0.80    9.74    0.00    0.00    0.00    0.00    0.00   87.24
10:41:06 AM    0    2.53    0.00    0.51   53.03    0.00    0.00    0.00    0.00    0.00   43.94
10:41:06 AM    1    1.52    0.00    1.52   44.95    0.00    0.00    0.00    0.00    0.00   52.02
10:41:06 AM    2    2.50    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   96.50
10:41:06 AM    3    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.99
10:41:06 AM    4    1.49    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   97.51
10:41:06 AM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
10:41:06 AM    6    1.01    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.49
10:41:06 AM    7    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
10:41:06 AM    8    9.50    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   89.50
10:41:06 AM    9    1.52    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   97.98

10:41:06 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:41:08 AM  all    1.20    0.00    0.60    9.83    0.00    0.00    0.00    0.00    0.00   88.36
10:41:08 AM    0    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
10:41:08 AM    1    0.50    0.00    1.51   32.66    0.00    0.00    0.00    0.00    0.00   65.33
10:41:08 AM    2    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.99
10:41:08 AM    3    0.50    0.00    0.50   65.50    0.00    0.00    0.00    0.00    0.00   33.50
10:41:08 AM    4    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.99
10:41:08 AM    5    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
10:41:08 AM    6    0.50    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.49
10:41:08 AM    7    3.54    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.46
10:41:08 AM    8    3.52    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   95.98
10:41:08 AM    9    1.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.50

10:41:08 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:41:10 AM  all    4.06    0.00    0.90    9.66    0.00    0.00    0.00    0.00    0.00   85.38
10:41:10 AM    0    9.60    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   89.90
10:41:10 AM    1   11.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   87.00
10:41:10 AM    2    2.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   97.00
10:41:10 AM    3    2.51    0.00    1.01   13.57    0.00    0.00    0.00    0.00    0.00   82.91
10:41:10 AM    4    2.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.98
10:41:10 AM    5    2.50    0.00    0.50   83.00    0.00    0.00    0.00    0.00    0.00   14.00
10:41:10 AM    6    3.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   96.50
10:41:10 AM    7    2.50    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   96.50
10:41:10 AM    8    3.98    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   95.02
10:41:10 AM    9    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00

10:41:10 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:41:12 AM  all    2.01    0.00    0.81    9.97    0.00    0.00    0.00    0.00    0.00   87.21
10:41:12 AM    0    1.50    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   97.50
10:41:12 AM    1    1.50    0.00    1.50   74.00    0.00    0.00    0.00    0.00    0.00   23.00
10:41:12 AM    2    0.51    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   98.98
10:41:12 AM    3    4.52    0.00    0.50   16.08    0.00    0.00    0.00    0.00    0.00   78.89
10:41:12 AM    4    6.06    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   92.93
10:41:12 AM    5    1.02    0.00    0.51    8.63    0.00    0.00    0.00    0.00    0.00   89.85
10:41:12 AM    6    1.01    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   98.48
10:41:12 AM    7    1.50    0.00    1.00    0.50    0.00    0.00    0.00    0.00    0.00   97.00
10:41:12 AM    8    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.99
10:41:12 AM    9    1.52    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   97.98

10:41:12 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:41:14 AM  all    1.86    0.00    0.85    9.48    0.00    0.00    0.00    0.00    0.00   87.81
10:41:14 AM    0    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.99
10:41:14 AM    1    0.50    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.49
10:41:14 AM    2    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
10:41:14 AM    3    6.03    0.00    1.01   69.85    0.00    0.00    0.00    0.00    0.00   23.12
10:41:14 AM    4    4.48    0.00    1.00   24.88    0.00    0.00    0.00    0.00    0.00   69.65
10:41:14 AM    5    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
10:41:14 AM    6    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.99
10:41:14 AM    7    1.01    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.49
10:41:14 AM    8    1.52    0.00    0.51    0.00    0.00    0.00    0.00    0.00    0.00   97.98
10:41:14 AM    9    1.00    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.50

10:41:14 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:41:16 AM  all    2.67    0.00    0.91    9.87    0.00    0.00    0.00    0.00    0.00   86.55
10:41:16 AM    0    9.09    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   89.90
10:41:16 AM    1    4.55    0.00    1.52    0.00    0.00    0.00    0.00    0.00    0.00   93.94
10:41:16 AM    2    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
10:41:16 AM    3    3.02    0.00    0.50   35.18    0.00    0.00    0.00    0.00    0.00   61.31
10:41:16 AM    4    0.51    0.00    0.51   63.64    0.00    0.00    0.00    0.00    0.00   35.35
10:41:16 AM    5    2.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.98
10:41:16 AM    6    2.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.98
10:41:16 AM    7    1.51    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.49
10:41:16 AM    8    2.01    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   97.49
10:41:16 AM    9    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98

10:41:16 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
10:41:18 AM  all    2.16    0.00    0.85    9.84    0.00    0.00    0.00    0.00    0.00   87.14
10:41:18 AM    0    3.52    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   95.48
10:41:18 AM    1    0.50    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.50
